time_epoch,time_iso,lat,lon,error_km,count,arrays,union_arrays_count,backazimuths,time_span_s,triangulated,source_file
1634602053.2,2021-10-19T00:07:33.200000+00:00,-77.735069,-122.378795,0.0,1,0;1,2,85.0;255.0,0.0,True,locations_summary_20211019_triangulated.csv
1634602073.55,2021-10-19T00:07:53.550000+00:00,-77.446055,-107.86831,0.0,1,0;1,2,85.0;50.0,0.0,True,locations_summary_20211019_triangulated.csv
1634602071.075,2021-10-19T00:07:51.075000+00:00,-76.685751,-104.3223,0.0,2,0;1,2,305.0;255.0;305.0;50.0,20.35,True,locations_summary_20211019_triangulated.csv
1634602211.675,2021-10-19T00:10:11.675000+00:00,-76.635856,-103.388486,0.0,1,0;1,2,135.0;200.0,0.0,True,locations_summary_20211019_triangulated.csv
1634602279.3,2021-10-19T00:11:19.300000+00:00,-76.806824,-97.389963,0.0,1,0;1,2,55.0;100.0,0.0,True,locations_summary_20211019_triangulated.csv
1634602586.125,2021-10-19T00:16:26.125000+00:00,-77.298825,-96.420443,0.0,1,0;1,2,90.0;115.0,0.0,True,locations_summary_20211019_triangulated.csv
1634688346.8,2021-10-20T00:05:46.800000+00:00,-78.211536,-103.283581,0.0,1,0;1,2,35.0;0.0,0.0,True,locations_summary_20211020_triangulated.csv
1634688445.95,2021-10-20T00:07:25.950000+00:00,-77.540639,-102.141445,0.0,2,0;1,2,60.0;345.0;235.0;345.0,4.7,True,locations_summary_20211020_triangulated.csv
1634688495.05,2021-10-20T00:08:15.050000+00:00,-77.677885,-106.690344,0.0,1,0;1,2,75.0;35.0,0.0,True,locations_summary_20211020_triangulated.csv
1634688504.675,2021-10-20T00:08:24.675000+00:00,-77.039534,-104.72698,0.0,1,0;1,2,105.0;35.0,0.0,True,locations_summary_20211020_triangulated.csv
1634688827.612,2021-10-20T00:13:47.612500+00:00,-77.134186,-98.528053,0.0,2,0;1,2,75.0;120.0;65.0;115.0,457.025,True,locations_summary_20211020_triangulated.csv
1634688725.35,2021-10-20T00:12:05.350000+00:00,-76.333146,-91.379862,0.0,1,0;1,2,65.0;85.0,0.0,True,locations_summary_20211020_triangulated.csv
1634763454.375,2021-10-20T20:57:34.375000+00:00,-76.470332,-100.794763,0.0,1,0;1,2,355.0;260.0,0.0,True,locations_summary_20211020_triangulated.csv
1634774724.9,2021-10-21T00:05:24.900000+00:00,-75.57117,-102.509781,0.0,1,0;1,2,345.0;10.0,0.0,True,locations_summary_20211021_triangulated.csv
1634774781.125,2021-10-21T00:06:21.125000+00:00,-73.375847,-83.244589,0.0,1,0;1,2,45.0;235.0,0.0,True,locations_summary_20211021_triangulated.csv
1634774829.225,2021-10-21T00:07:09.225000+00:00,-78.094539,-107.971838,0.0,1,0;1,2,65.0;35.0,0.0,True,locations_summary_20211021_triangulated.csv
1634791423.625,2021-10-21T04:43:43.625000+00:00,-76.450998,-101.647147,0.0,2,0;1,2,160.0;255.0;345.0;250.0,32912.6,True,locations_summary_20211021_triangulated.csv
1634777595.125,2021-10-21T00:53:15.125000+00:00,-76.398997,-100.476376,0.0,1,0;1,2,180.0;255.0,0.0,True,locations_summary_20211021_triangulated.csv
1634812925.237,2021-10-21T10:42:05.237500+00:00,-77.428145,-101.532951,0.0,2,0;1,2,60.0;160.0;65.0;330.0,51152.675,True,locations_summary_20211021_triangulated.csv
1634789365.15,2021-10-21T04:09:25.150000+00:00,-76.670896,-102.068822,0.0,1,0;1,2,330.0;110.0,0.0,True,locations_summary_20211021_triangulated.csv
1634797754.975,2021-10-21T06:29:14.975000+00:00,-78.249343,-116.058333,0.0,1,0;1,2,75.0;240.0,0.0,True,locations_summary_20211021_triangulated.csv
1634800431.6,2021-10-21T07:13:51.600000+00:00,-78.267752,-112.169734,0.0,1,0;1,2,70.0;230.0,0.0,True,locations_summary_20211021_triangulated.csv
1634802035.5,2021-10-21T07:40:35.500000+00:00,-75.742029,-102.965303,0.0,1,0;1,2,340.0;185.0,0.0,True,locations_summary_20211021_triangulated.csv
1634804442.375,2021-10-21T08:20:42.375000+00:00,-77.787154,-106.36971,0.0,1,0;1,2,70.0;210.0,0.0,True,locations_summary_20211021_triangulated.csv
1634810913.8,2021-10-21T10:08:33.800000+00:00,-77.380541,-104.57905,0.0,1,0;1,2,85.0;200.0,0.0,True,locations_summary_20211021_triangulated.csv
1634829730.8,2021-10-21T15:22:10.800000+00:00,-79.99536,-107.314858,0.0,1,0;1,2,30.0;195.0,0.0,True,locations_summary_20211021_triangulated.csv
1634842330.375,2021-10-21T18:52:10.375000+00:00,-77.36832,-100.34204,0.0,2,0;1,2,0.0;140.0;330.0;140.0,13186.25,True,locations_summary_20211021_triangulated.csv
1634849949.95,2021-10-21T20:59:09.950000+00:00,-77.56903,-86.910276,0.0,1,0;1,2,275.0;285.0,0.0,True,locations_summary_20211021_triangulated.csv
1634861132.125,2021-10-22T00:05:32.125000+00:00,-77.86867,-104.8118,0.0,1,0;1,2,240.0;15.0,0.0,True,locations_summary_20211022_triangulated.csv
1634861158.35,2021-10-22T00:05:58.350000+00:00,-77.060632,-98.66418,0.0,1,0;1,2,240.0;295.0,0.0,True,locations_summary_20211022_triangulated.csv
1634861240.05,2021-10-22T00:07:20.050000+00:00,-77.194248,-100.017016,0.0,1,0;1,2,45.0;130.0,0.0,True,locations_summary_20211022_triangulated.csv
1634862384.5,2021-10-22T00:26:24.500000+00:00,-77.077339,-111.596526,0.0,1,0;1,2,95.0;255.0,0.0,True,locations_summary_20211022_triangulated.csv
1634862390.575,2021-10-22T00:26:30.575000+00:00,-77.271523,-101.847164,0.0,1,0;1,2,95.0;155.0,0.0,True,locations_summary_20211022_triangulated.csv
1634862998.075,2021-10-22T00:36:38.075000+00:00,-72.3324,-92.536309,0.0,1,0;1,2,20.0;210.0,0.0,True,locations_summary_20211022_triangulated.csv
1634947720.675,2021-10-23T00:08:40.675000+00:00,-76.800257,-101.183746,0.0,2,0;1,2,165.0;300.0;340.0;290.0,346.85,True,locations_summary_20211023_triangulated.csv
1634947598.875,2021-10-23T00:06:38.875000+00:00,-75.741981,-102.308742,0.0,1,0;1,2,345.0;195.0,0.0,True,locations_summary_20211023_triangulated.csv
1634947641.675,2021-10-23T00:07:21.675000+00:00,-76.464297,-103.552252,0.0,1,0;1,2,320.0;330.0,0.0,True,locations_summary_20211023_triangulated.csv
1634947648.525,2021-10-23T00:07:28.525000+00:00,-75.52085,-105.944859,0.0,1,0;1,2,145.0;330.0,0.0,True,locations_summary_20211023_triangulated.csv
1634947658.0,2021-10-23T00:07:38+00:00,-79.265973,-96.44713,0.0,1,0;1,2,335.0;330.0,0.0,True,locations_summary_20211023_triangulated.csv
1634947677.825,2021-10-23T00:07:57.825000+00:00,-76.24927,-102.626149,0.0,1,0;1,2,335.0;25.0,0.0,True,locations_summary_20211023_triangulated.csv
1634947839.513,2021-10-23T00:10:39.512500+00:00,-77.279925,-100.178021,0.0,2,0;1,2,230.0;310.0;340.0;140.0,75.975,True,locations_summary_20211023_triangulated.csv
1634947805.475,2021-10-23T00:10:05.475000+00:00,-77.672062,-102.430196,0.0,1,0;1,2,230.0;350.0,0.0,True,locations_summary_20211023_triangulated.csv
1635033905.275,2021-10-24T00:05:05.275000+00:00,-76.747349,-102.172542,0.0,1,0;1,2,145.0;305.0,0.0,True,locations_summary_20211024_triangulated.csv
1635036220.375,2021-10-24T00:43:40.375000+00:00,-76.510922,-103.117533,0.0,2,0;1,2,145.0;195.0;320.0;110.0,4590.85,True,locations_summary_20211024_triangulated.csv
1635034021.45,2021-10-24T00:07:01.450000+00:00,-76.570239,-82.326381,0.0,1,0;1,2,80.0;90.0,0.0,True,locations_summary_20211024_triangulated.csv
1635044173.438,2021-10-24T02:56:13.437500+00:00,-76.938181,-99.836114,0.0,2,0;1,2,205.0;120.0;200.0;110.0,20160.875,True,locations_summary_20211024_triangulated.csv
1635059073.125,2021-10-24T07:04:33.125000+00:00,-76.691388,-103.656195,0.0,1,0;1,2,310.0;35.0,0.0,True,locations_summary_20211024_triangulated.csv
1635069627.425,2021-10-24T10:00:27.425000+00:00,-76.943298,-102.337494,0.0,1,0;1,2,130.0;330.0,0.0,True,locations_summary_20211024_triangulated.csv
1635076137.375,2021-10-24T11:48:57.375000+00:00,-77.727918,-105.654817,0.0,1,0;1,2,70.0;25.0,0.0,True,locations_summary_20211024_triangulated.csv
1635084888.975,2021-10-24T14:14:48.975000+00:00,-76.087649,-91.26165,0.0,1,0;1,2,60.0;80.0,0.0,True,locations_summary_20211024_triangulated.csv
1635088052.175,2021-10-24T15:07:32.175000+00:00,-76.570239,-109.269221,0.0,1,0;1,2,290.0;90.0,0.0,True,locations_summary_20211024_triangulated.csv
1635095253.2,2021-10-24T17:07:33.200000+00:00,-77.109653,-101.915613,0.0,1,0;1,2,300.0;150.0,0.0,True,locations_summary_20211024_triangulated.csv
1635104313.75,2021-10-24T19:38:33.750000+00:00,-76.682927,-100.476376,0.0,1,0;1,2,0.0;100.0,0.0,True,locations_summary_20211024_triangulated.csv
1635115522.675,2021-10-24T22:45:22.675000+00:00,-79.170979,-123.070216,0.0,1,0;1,2,70.0;240.0,0.0,True,locations_summary_20211024_triangulated.csv
1635120313.65,2021-10-25T00:05:13.650000+00:00,-85.924575,-127.006421,0.0,1,0;1,2,35.0;30.0,0.0,True,locations_summary_20211025_triangulated.csv
1635121130.775,2021-10-25T00:18:50.775000+00:00,-77.298825,-96.420443,0.0,1,0;1,2,90.0;115.0,0.0,True,locations_summary_20211025_triangulated.csv
1635134794.55,2021-10-25T04:06:34.550000+00:00,-74.698085,-80.689741,0.0,1,0;1,2,60.0;70.0,0.0,True,locations_summary_20211025_triangulated.csv
1635150202.55,2021-10-25T08:23:22.550000+00:00,-77.602982,-115.747097,0.0,1,0;1,2,265.0;250.0,0.0,True,locations_summary_20211025_triangulated.csv
1635155050.25,2021-10-25T09:44:10.250000+00:00,-77.935294,-103.808166,0.0,1,0;1,2,50.0;5.0,0.0,True,locations_summary_20211025_triangulated.csv
1635206703.725,2021-10-26T00:05:03.725000+00:00,-75.423172,-99.75557,0.0,1,0;1,2,5.0;35.0,0.0,True,locations_summary_20211026_triangulated.csv
1635206758.225,2021-10-26T00:05:58.225000+00:00,-77.135019,-103.16168,0.0,2,0;1,2,285.0;185.0;285.0;170.0,21.5,True,locations_summary_20211026_triangulated.csv
1635206757.475,2021-10-26T00:05:57.475000+00:00,-76.707426,-110.17127,0.0,1,0;1,2,285.0;265.0,0.0,True,locations_summary_20211026_triangulated.csv
1635206775.225,2021-10-26T00:06:15.225000+00:00,-77.207164,-101.978987,0.0,1,0;1,2,285.0;335.0,0.0,True,locations_summary_20211026_triangulated.csv
1635206817.95,2021-10-26T00:06:57.950000+00:00,-77.360007,-101.135927,0.0,3,0;1,2,250.0;335.0;250.0;325.0;240.0;325.0,219.25,True,locations_summary_20211026_triangulated.csv
1635206849.8,2021-10-26T00:07:29.800000+00:00,-77.5394,-98.210208,0.0,1,0;1,2,115.0;310.0,0.0,True,locations_summary_20211026_triangulated.csv
1635206857.475,2021-10-26T00:07:37.475000+00:00,-77.073099,-100.651206,0.0,1,0;1,2,350.0;310.0,0.0,True,locations_summary_20211026_triangulated.csv
1635206906.65,2021-10-26T00:08:26.650000+00:00,-77.560522,-102.118044,0.0,1,0;1,2,55.0;345.0,0.0,True,locations_summary_20211026_triangulated.csv
1635217411.625,2021-10-26T03:03:31.625000+00:00,-76.672029,-102.602466,0.0,2,0;1,2,320.0;130.0;145.0;120.0,20650.3,True,locations_summary_20211026_triangulated.csv
1635227802.6,2021-10-26T05:56:42.600000+00:00,-77.881366,-102.268086,0.0,1,0;1,2,35.0;170.0,0.0,True,locations_summary_20211026_triangulated.csv
1635227807.15,2021-10-26T05:56:47.150000+00:00,-80.194679,-100.476376,0.0,1,0;1,2,180.0;170.0,0.0,True,locations_summary_20211026_triangulated.csv
1635293103.075,2021-10-27T00:05:03.075000+00:00,-76.652519,-99.152567,0.0,1,0;1,2,25.0;275.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293111.975,2021-10-27T00:05:11.975000+00:00,-76.849229,-89.276376,0.0,1,0;1,2,260.0;275.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293131.45,2021-10-27T00:05:31.450000+00:00,-77.438509,-103.956074,0.0,1,0;1,2,260.0;190.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293196.225,2021-10-27T00:06:36.225000+00:00,-80.844633,-119.038,0.0,1,0;1,2,50.0;220.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293210.075,2021-10-27T00:06:50.075000+00:00,-74.988107,-88.380207,0.0,1,0;1,2,50.0;65.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293223.2,2021-10-27T00:07:03.200000+00:00,-75.375251,-92.027023,0.0,1,0;1,2,225.0;65.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293237.775,2021-10-27T00:07:17.775000+00:00,-69.43779,-65.946572,0.0,1,0;1,2,225.0;230.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293254.4,2021-10-27T00:07:34.400000+00:00,-77.446055,-107.86831,0.0,1,0;1,2,265.0;230.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293271.55,2021-10-27T00:07:51.550000+00:00,-77.735069,-122.378795,0.0,1,0;1,2,265.0;75.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293290.475,2021-10-27T00:08:10.475000+00:00,-76.270512,-98.370114,0.0,1,0;1,2,25.0;75.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293313.225,2021-10-27T00:08:33.225000+00:00,-75.796913,-97.400057,0.0,1,0;1,2,25.0;60.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293339.425,2021-10-27T00:08:59.425000+00:00,-75.909262,-98.254813,0.0,1,0;1,2,200.0;60.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293511.35,2021-10-27T00:11:51.350000+00:00,-74.225583,-81.19738,0.0,1,0;1,2,235.0;65.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293522.55,2021-10-27T00:12:02.550000+00:00,-78.544405,-108.290116,0.0,1,0;1,2,235.0;210.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293745.625,2021-10-27T00:15:45.625000+00:00,-78.445892,-104.004387,0.0,1,0;1,2,215.0;185.0,0.0,True,locations_summary_20211027_triangulated.csv
1635293854.375,2021-10-27T00:17:34.375000+00:00,-75.774526,-95.788119,0.0,1,0;1,2,215.0;245.0,0.0,True,locations_summary_20211027_triangulated.csv
1635315676.825,2021-10-27T06:21:16.825000+00:00,-77.298825,-110.146719,0.0,1,0;1,2,270.0;245.0,0.0,True,locations_summary_20211027_triangulated.csv
1635379582.3,2021-10-28T00:06:22.300000+00:00,-76.948979,-103.138032,0.0,1,0;1,2,300.0;175.0,0.0,True,locations_summary_20211028_triangulated.csv
1635379596.775,2021-10-28T00:06:36.775000+00:00,-77.678431,-102.857707,0.0,1,0;1,2,235.0;175.0,0.0,True,locations_summary_20211028_triangulated.csv
1635379758.6,2021-10-28T00:09:18.600000+00:00,-76.570239,-102.717274,0.0,1,0;1,2,145.0;270.0,0.0,True,locations_summary_20211028_triangulated.csv
1635379876.25,2021-10-28T00:11:16.250000+00:00,-77.597085,-100.125333,0.0,1,0;1,2,345.0;325.0,0.0,True,locations_summary_20211028_triangulated.csv
1635379882.875,2021-10-28T00:11:22.875000+00:00,-76.423042,-101.50715,0.0,1,0;1,2,345.0;250.0,0.0,True,locations_summary_20211028_triangulated.csv
1635465907.325,2021-10-29T00:05:07.325000+00:00,-75.375251,-92.027023,0.0,1,0;1,2,225.0;65.0,0.0,True,locations_summary_20211029_triangulated.csv
1635465914.425,2021-10-29T00:05:14.425000+00:00,-77.923063,-116.026912,0.0,1,0;1,2,260.0;65.0,0.0,True,locations_summary_20211029_triangulated.csv
1635465924.525,2021-10-29T00:05:24.525000+00:00,-77.591609,-107.769973,0.0,1,0;1,2,260.0;225.0,0.0,True,locations_summary_20211029_triangulated.csv
1635465930.1,2021-10-29T00:05:30.100000+00:00,-77.694669,-110.337326,0.0,1,0;1,2,260.0;55.0,0.0,True,locations_summary_20211029_triangulated.csv
1635465954.725,2021-10-29T00:05:54.725000+00:00,-78.571908,-115.840405,0.0,1,0;1,2,70.0;55.0,0.0,True,locations_summary_20211029_triangulated.csv
1635466034.725,2021-10-29T00:07:14.725000+00:00,-77.429954,-107.059898,0.0,1,0;1,2,265.0;45.0,0.0,True,locations_summary_20211029_triangulated.csv
1635466062.475,2021-10-29T00:07:42.475000+00:00,-76.136162,-101.376884,0.0,1,0;1,2,350.0;45.0,0.0,True,locations_summary_20211029_triangulated.csv
1635466070.525,2021-10-29T00:07:50.525000+00:00,-76.439592,-101.14187,0.0,1,0;1,2,350.0;255.0,0.0,True,locations_summary_20211029_triangulated.csv
1635466196.175,2021-10-29T00:09:56.175000+00:00,-79.806188,-111.490031,0.0,1,0;1,2,45.0;210.0,0.0,True,locations_summary_20211029_triangulated.csv
1635502404.125,2021-10-29T10:13:24.125000+00:00,-77.359439,-100.856254,0.0,3,0;1,2,45.0;325.0;60.0;325.0;60.0;325.0,45510.175,True,locations_summary_20211029_triangulated.csv
1635466207.875,2021-10-29T00:10:07.875000+00:00,-76.439111,-96.700059,0.0,1,0;1,2,45.0;265.0,0.0,True,locations_summary_20211029_triangulated.csv
1635466220.25,2021-10-29T00:10:20.250000+00:00,-77.732903,-102.383073,0.0,1,0;1,2,45.0;170.0,0.0,True,locations_summary_20211029_triangulated.csv
1635466453.312,2021-10-29T00:14:13.312500+00:00,-76.565855,-103.412214,0.0,2,0;1,2,320.0;335.0;315.0;200.0,216.025,True,locations_summary_20211029_triangulated.csv
1635466555.325,2021-10-29T00:15:55.325000+00:00,-77.298825,-104.448407,0.0,1,0;1,2,270.0;200.0,0.0,True,locations_summary_20211029_triangulated.csv
1635475178.45,2021-10-29T02:39:38.450000+00:00,-76.775248,-98.17655,0.0,1,0;1,2,45.0;280.0,0.0,True,locations_summary_20211029_triangulated.csv
1635493583.3,2021-10-29T07:46:23.300000+00:00,-76.754248,-100.267097,0.0,1,0;1,2,5.0;285.0,0.0,True,locations_summary_20211029_triangulated.csv
1635502384.175,2021-10-29T10:13:04.175000+00:00,-77.86867,-104.8118,0.0,1,0;1,2,60.0;15.0,0.0,True,locations_summary_20211029_triangulated.csv
1635503393.225,2021-10-29T10:29:53.225000+00:00,-76.50454,-102.490704,0.0,1,0;1,2,330.0;250.0,0.0,True,locations_summary_20211029_triangulated.csv
1635552311.05,2021-10-30T00:05:11.050000+00:00,-76.241683,-103.157318,0.0,1,0;1,2,330.0;5.0,0.0,True,locations_summary_20211030_triangulated.csv
1635552353.5,2021-10-30T00:05:53.500000+00:00,-77.743422,-104.664386,0.0,1,0;1,2,245.0;15.0,0.0,True,locations_summary_20211030_triangulated.csv
1635552360.0,2021-10-30T00:06:00+00:00,-78.20195,-105.204062,0.0,1,0;1,2,50.0;15.0,0.0,True,locations_summary_20211030_triangulated.csv
1635552524.475,2021-10-30T00:08:44.475000+00:00,-77.039534,-104.72698,0.0,1,0;1,2,285.0;215.0,0.0,True,locations_summary_20211030_triangulated.csv
1635552544.263,2021-10-30T00:09:04.262501+00:00,-77.880461,-90.941553,0.0,2,0;1,2,285.0;115.0;285.0;295.0,5.025,True,locations_summary_20211030_triangulated.csv
1635552604.175,2021-10-30T00:10:04.175000+00:00,-68.658905,-97.156087,0.0,1,0;1,2,5.0;190.0,0.0,True,locations_summary_20211030_triangulated.csv
1635552650.825,2021-10-30T00:10:50.825000+00:00,-77.161639,-93.588687,0.0,1,0;1,2,265.0;105.0,0.0,True,locations_summary_20211030_triangulated.csv
1635552812.575,2021-10-30T00:13:32.575001+00:00,-76.659739,-103.283581,0.0,1,0;1,2,315.0;0.0,0.0,True,locations_summary_20211030_triangulated.csv
1635552819.2,2021-10-30T00:13:39.200001+00:00,-78.669351,-103.283581,0.0,1,0;1,2,25.0;0.0,0.0,True,locations_summary_20211030_triangulated.csv
1635562072.0,2021-10-30T02:47:52+00:00,-76.329664,-105.549749,0.0,1,0;1,2,310.0;295.0,0.0,True,locations_summary_20211030_triangulated.csv
1635638710.9,2021-10-31T00:05:10.900000+00:00,-77.298825,-94.490736,0.0,1,0;1,2,90.0;290.0,0.0,True,locations_summary_20211031_triangulated.csv
1635638740.55,2021-10-31T00:05:40.550000+00:00,-77.278122,-100.674489,0.0,3,0;1,2,90.0;320.0;130.0;320.0;220.0;320.0,170.125,True,locations_summary_20211031_triangulated.csv
1635638751.975,2021-10-31T00:05:51.975000+00:00,-76.666404,-103.786983,0.0,1,0;1,2,130.0;230.0,0.0,True,locations_summary_20211031_triangulated.csv
1635638862.0,2021-10-31T00:07:42+00:00,-76.270512,-98.370114,0.0,1,0;1,2,25.0;255.0,0.0,True,locations_summary_20211031_triangulated.csv
1635638879.5,2021-10-31T00:07:59.500000+00:00,-76.138001,-96.197849,0.0,1,0;1,2,220.0;255.0,0.0,True,locations_summary_20211031_triangulated.csv
1635639049.85,2021-10-31T00:10:49.850000+00:00,-76.784329,-99.348551,0.0,3,0;1,2,215.0;105.0;25.0;105.0;20.0;100.0,18059.175,True,locations_summary_20211031_triangulated.csv
1635678301.25,2021-10-31T11:05:01.250000+00:00,-76.133995,-81.381162,0.0,1,0;1,2,75.0;85.0,0.0,True,locations_summary_20211031_triangulated.csv
1635688611.775,2021-10-31T13:56:51.775000+00:00,-77.18646,-99.417918,0.0,1,0;1,2,65.0;125.0,0.0,True,locations_summary_20211031_triangulated.csv
1635700337.6,2021-10-31T17:12:17.600000+00:00,-78.211536,-103.283581,0.0,1,0;1,2,35.0;180.0,0.0,True,locations_summary_20211031_triangulated.csv
1635702246.875,2021-10-31T17:44:06.875000+00:00,-73.375847,-83.244589,0.0,1,0;1,2,225.0;55.0,0.0,True,locations_summary_20211031_triangulated.csv
1635705412.5,2021-10-31T18:36:52.500000+00:00,-76.48096,-98.801169,0.0,1,0;1,2,25.0;85.0,0.0,True,locations_summary_20211031_triangulated.csv
1635710396.6,2021-10-31T19:59:56.600000+00:00,-76.50454,-102.490704,0.0,1,0;1,2,150.0;70.0,0.0,True,locations_summary_20211031_triangulated.csv
1635725104.2,2021-11-01T00:05:04.200000+00:00,-76.191895,-103.283581,0.0,1,0;1,2,330.0;0.0,0.0,True,locations_summary_20211101_triangulated.csv
1635725143.35,2021-11-01T00:05:43.350000+00:00,-77.688808,-104.149936,0.0,1,0;1,2,65.0;190.0,0.0,True,locations_summary_20211101_triangulated.csv
1635725195.25,2021-11-01T00:06:35.250000+00:00,-76.104173,-114.893883,0.0,1,0;1,2,290.0;100.0,0.0,True,locations_summary_20211101_triangulated.csv
1635725204.825,2021-11-01T00:06:44.825000+00:00,-77.905366,-70.023887,0.0,1,0;1,2,95.0;100.0,0.0,True,locations_summary_20211101_triangulated.csv
1635725220.475,2021-11-01T00:07:00.475000+00:00,-76.663164,-100.968709,0.0,1,0;1,2,350.0;100.0,0.0,True,locations_summary_20211101_triangulated.csv
1635725351.25,2021-11-01T00:09:11.250000+00:00,-77.169842,-99.522166,0.0,5,0;1,2,85.0;305.0;65.0;305.0;65.0;125.0;40.0;125.0;205.0;125.0,68.8,True,locations_summary_20211101_triangulated.csv
1635726350.625,2021-11-01T00:25:50.625000+00:00,-76.985138,-108.290728,0.0,1,0;1,2,100.0;70.0,0.0,True,locations_summary_20211101_triangulated.csv
1635727929.762,2021-11-01T00:52:09.762500+00:00,-76.983119,-106.745437,0.0,2,0;1,2,105.0;65.0;280.0;240.0,2282.525,True,locations_summary_20211101_triangulated.csv
1635733602.625,2021-11-01T02:26:42.625000+00:00,-77.154393,-107.727868,0.0,1,0;1,2,275.0;60.0,0.0,True,locations_summary_20211101_triangulated.csv
1635745686.35,2021-11-01T05:48:06.350000+00:00,-76.843544,-101.204257,0.0,1,0;1,2,340.0;120.0,0.0,True,locations_summary_20211101_triangulated.csv
1635750755.65,2021-11-01T07:12:35.650000+00:00,-77.176567,-100.620271,0.0,1,0;1,2,165.0;315.0,0.0,True,locations_summary_20211101_triangulated.csv
1635765202.175,2021-11-01T11:13:22.175000+00:00,-77.060632,-98.66418,0.0,1,0;1,2,60.0;115.0,0.0,True,locations_summary_20211101_triangulated.csv
1635765659.65,2021-11-01T11:20:59.650000+00:00,-77.323988,-101.739701,0.0,1,0;1,2,85.0;335.0,0.0,True,locations_summary_20211101_triangulated.csv
1635765669.975,2021-11-01T11:21:09.975000+00:00,-76.886195,-102.636419,0.0,1,0;1,2,310.0;335.0,0.0,True,locations_summary_20211101_triangulated.csv
1635769868.975,2021-11-01T12:31:08.975000+00:00,-76.570239,-104.290386,0.0,1,0;1,2,310.0;270.0,0.0,True,locations_summary_20211101_triangulated.csv
1635770159.225,2021-11-01T12:35:59.225000+00:00,-76.350225,-101.211087,0.0,1,0;1,2,350.0;65.0,0.0,True,locations_summary_20211101_triangulated.csv
1635796985.975,2021-11-01T20:03:05.975000+00:00,-68.295844,-72.786085,0.0,1,0;1,2,35.0;40.0,0.0,True,locations_summary_20211101_triangulated.csv
1635797104.55,2021-11-01T20:05:04.550000+00:00,-77.732903,-102.383073,0.0,1,0;1,2,225.0;350.0,0.0,True,locations_summary_20211101_triangulated.csv
1635800602.175,2021-11-01T21:03:22.175000+00:00,-69.43779,-65.946572,0.0,1,0;1,2,45.0;50.0,0.0,True,locations_summary_20211101_triangulated.csv
1635811578.987,2021-11-02T00:06:18.987500+00:00,-76.640477,-99.547867,0.0,2,0;1,2,20.0;90.0;15.0;100.0,92.875,True,locations_summary_20211102_triangulated.csv
1635811539.95,2021-11-02T00:05:39.950000+00:00,-76.570239,-94.933235,0.0,1,0;1,2,240.0;90.0,0.0,True,locations_summary_20211102_triangulated.csv
1635814434.35,2021-11-02T00:53:54.350000+00:00,-76.565415,-103.179558,0.0,5,0;1,2,320.0;90.0;320.0;250.0;320.0;260.0;320.0;75.0;140.0;255.0,49705.325,True,locations_summary_20211102_triangulated.csv
1635811609.35,2021-11-02T00:06:49.350000+00:00,-78.202053,-122.976907,0.0,1,0;1,2,80.0;250.0,0.0,True,locations_summary_20211102_triangulated.csv
1635811616.275,2021-11-02T00:06:56.275000+00:00,-76.990876,-92.804981,0.0,1,0;1,2,80.0;100.0,0.0,True,locations_summary_20211102_triangulated.csv
1635811647.6,2021-11-02T00:07:27.600000+00:00,-76.15295,-99.352796,0.0,2,0;1,2,15.0;245.0;190.0;245.0,4.05,True,locations_summary_20211102_triangulated.csv
1635811737.938,2021-11-02T00:08:57.937500+00:00,-77.346729,-100.532746,0.0,4,0;1,2,330.0;320.0;340.0;320.0;190.0;320.0;90.0;145.0,50395.65,True,locations_summary_20211102_triangulated.csv
1635811721.75,2021-11-02T00:08:41.750000+00:00,-78.322526,-98.839737,0.0,1,0;1,2,340.0;330.0,0.0,True,locations_summary_20211102_triangulated.csv
1635812012.7,2021-11-02T00:13:32.700000+00:00,-76.567931,-104.30247,0.0,2,0;1,2,310.0;280.0;130.0;255.0,391.4,True,locations_summary_20211102_triangulated.csv
1635812824.55,2021-11-02T00:27:04.550000+00:00,-86.134989,-118.575214,0.0,1,0;1,2,25.0;20.0,0.0,True,locations_summary_20211102_triangulated.csv
1635872231.85,2021-11-02T16:57:11.850000+00:00,-78.75958,-105.860378,0.0,2,0;1,2,220.0;195.0;220.0;195.0,11.25,True,locations_summary_20211102_triangulated.csv
1635872234.625,2021-11-02T16:57:14.625000+00:00,-76.138001,-96.197849,0.0,1,0;1,2,220.0;75.0,0.0,True,locations_summary_20211102_triangulated.csv
1635872247.625,2021-11-02T16:57:27.625000+00:00,-78.456924,-104.744858,0.0,1,0;1,2,220.0;190.0,0.0,True,locations_summary_20211102_triangulated.csv
